article_id,store_id,promo_year,event_code,promo_type,start_date,end_date,is_in_flyer,flyer_code
5718614,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6601809,228,2017,Z2,20,2017-02-27,2039-12-31,f,
280062,228,2017,M8,11,2017-11-08,2017-12-24,t,
2784452,228,2017,D3,11,2017-12-09,2017-12-14,f,
7038895,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7415429,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7849538,228,2017,Z2,20,2017-02-27,2039-12-31,f,
688837,228,2017,D3,11,2017-12-09,2017-12-14,f,
4476287,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9740505,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7358504,228,2017,Z1,50,2017-01-16,2017-12-31,f,
594916,228,2017,L3,10,2017-12-01,2017-12-31,f,
3691612,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7462072,228,2017,Z2,30,2017-02-17,2018-12-31,f,
7951057,228,2017,D4,20,2017-12-15,2017-12-31,f,
2658494,228,2017,D3,11,2017-12-04,2017-12-14,t,
5718959,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9209118,228,2017,D3,11,2017-12-09,2017-12-14,t,
5668070,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6736563,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6561516,228,2017,Z2,11,2017-02-27,2039-12-31,f,
7461860,228,2017,Z2,30,2017-02-17,2018-12-31,f,
289522,228,2017,D3,25,2017-12-09,2017-12-14,f,
3745957,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6466491,228,2017,D3,11,2017-12-09,2017-12-14,t,E
8421429,228,2017,Z2,20,2017-02-27,2039-12-31,f,
5224276,228,2017,G6,30,2017-12-25,2018-01-06,f,
5224276,228,2017,D4,11,2017-12-15,2017-12-24,t,
5718997,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7880739,228,2017,D4,15,2017-12-15,2017-12-31,f,
9603152,228,2017,D4,11,2017-12-15,2017-12-31,f,
7194690,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7505779,228,2017,D3,11,2017-12-09,2017-12-14,f,
7983041,228,2017,Z2,30,2017-02-17,2018-12-31,f,
4525787,228,2017,G4,67,2017-09-21,2018-01-31,f,
3347373,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7461945,228,2017,Z2,30,2017-02-17,2018-12-31,f,
8394532,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8816355,228,2017,Z2,30,2017-02-17,2018-12-31,f,
3058187,228,2017,D3,04,2017-12-09,2017-12-14,t,
5668094,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6975498,228,2017,D3,11,2017-12-09,2017-12-14,f,
4502658,228,2017,D3,11,2017-12-09,2017-12-14,f,
9409525,228,2017,Z2,20,2017-02-27,2039-12-31,f,
214302,228,2017,D4,11,2017-12-15,2017-12-31,f,
9848362,228,2018,P0,67,2017-12-27,2018-01-14,t,
9848362,228,2017,D4,67,2017-12-15,2017-12-31,t,
9848362,228,2017,D3,15,2017-12-09,2017-12-14,f,
8284628,228,2017,D4,11,2017-12-15,2017-12-31,f,
3343887,228,2017,D3,11,2017-12-09,2017-12-24,f,
3343887,228,2017,G6,30,2017-12-25,2018-01-06,f,
5925371,228,2017,Z2,20,2017-02-27,2039-12-31,f,
2800343,228,2017,G4,67,2017-09-21,2018-01-31,f,
8487012,228,2017,Z2,20,2017-02-27,2039-12-31,f,
4210393,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7461679,228,2017,Z2,30,2017-02-17,2018-12-31,f,
9197774,228,2017,D3,10,2017-12-09,2017-12-14,f,
9140527,228,2017,W3,11,2017-12-11,2017-12-24,f,
3842755,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7462171,228,2017,Z2,30,2017-02-17,2018-12-31,f,
1919473,228,2017,G6,50,2017-12-25,2018-01-06,f,
1919473,228,2017,D1,11,2017-11-24,2017-12-24,f,
8487074,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7136904,228,2017,G4,67,2017-09-21,2018-01-31,f,
5718904,228,2017,Z2,20,2017-02-27,2039-12-31,f,
5000610,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8215080,228,2017,Z6,10,2017-06-01,2017-12-31,f,
7415672,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7462010,228,2017,Z2,30,2017-02-17,2018-12-31,f,
8217138,228,2018,P0,67,2017-12-27,2018-01-14,t,
8217138,228,2017,D4,11,2017-12-15,2017-12-31,t,
7256251,228,2017,Z2,20,2017-02-27,2039-12-31,f,
3817838,228,2017,M9,11,2017-11-20,2017-12-24,f,
3817838,228,2017,G6,30,2017-12-25,2018-01-06,f,
6765488,228,2016,Z5,11,2016-06-08,2017-12-31,f,
7461976,228,2017,Z2,30,2017-02-17,2018-12-31,f,
7796542,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8159223,228,2017,D4,11,2017-12-15,2017-12-31,f,
6607894,228,2017,ZZ,40,2017-03-22,2017-12-31,f,
6986449,228,2017,D3,11,2017-12-09,2017-12-14,t,
7743546,228,2017,D4,11,2017-12-15,2017-12-31,f,
4140188,228,2017,Z4,50,2017-04-01,2017-12-31,f,
2282972,228,2017,G6,30,2017-12-25,2018-01-06,f,
2282972,228,2017,D4,11,2017-12-15,2017-12-24,t,
7194652,228,2017,Z2,20,2017-02-27,2039-12-31,f,
40970,228,2017,D4,15,2017-12-15,2017-12-31,f,
8217077,228,2018,P0,67,2017-12-27,2018-01-14,t,
8217077,228,2017,D4,11,2017-12-15,2017-12-31,t,
4325349,228,2017,D2,10,2017-11-25,2017-12-18,f,
3281998,228,2017,D4,11,2017-12-15,2017-12-24,t,
3281998,228,2017,G6,30,2017-12-25,2018-01-06,f,
616366,228,2017,D4,15,2017-12-15,2017-12-31,f,
7941379,228,2017,D4,11,2017-12-15,2017-12-31,t,
289546,228,2017,D3,25,2017-12-09,2017-12-14,f,
4878760,228,2017,D4,10,2017-12-15,2017-12-31,f,
6252414,228,2016,Z5,11,2016-05-18,2017-12-31,f,
8541479,228,2017,M8,11,2017-11-13,2017-12-24,t,
5643787,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8215097,228,2017,Z6,10,2017-06-01,2018-12-31,f,
8087441,228,2017,Z2,20,2017-02-27,2039-12-31,f,
3842731,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8252016,228,2017,D4,11,2017-12-15,2017-12-31,t,
8252016,228,2018,P0,67,2017-12-27,2018-01-14,t,
9870547,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6278490,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8217091,228,2017,D4,11,2017-12-15,2017-12-31,t,
8217091,228,2018,P0,67,2017-12-27,2018-01-14,t,
8621027,228,2018,M0,11,2017-12-27,2018-01-14,t,
183998,228,2017,D3,10,2017-12-09,2017-12-14,f,
183998,228,2018,P0,67,2017-12-27,2018-01-14,t,
9409440,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8472865,228,2017,D4,11,2017-12-15,2017-12-31,t,
7775950,228,2017,D3,15,2017-12-09,2017-12-14,f,
6386584,228,2017,D3,11,2017-12-09,2017-12-24,f,
6386584,228,2017,G6,30,2017-12-25,2018-01-06,f,
9410378,228,2017,Z2,11,2017-02-10,2039-12-31,f,
8407621,228,2017,D3,11,2017-12-09,2017-12-14,t,E
8829973,228,2017,G4,67,2017-09-21,2018-01-31,f,
9732951,228,2017,D4,15,2017-12-15,2017-12-31,f,
7462218,228,2017,Z2,30,2017-02-17,2018-12-31,f,
3347366,228,2017,G6,30,2017-12-25,2018-01-06,f,
3347366,228,2017,D1,11,2017-11-24,2017-12-24,f,
8394600,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7195901,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7895573,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7461686,228,2017,Z2,30,2017-02-17,2018-12-31,f,
8136736,228,2017,L3,10,2017-12-01,2017-12-31,f,
8136736,228,2018,P0,67,2017-12-27,2018-01-14,t,
8437499,228,2017,M9,11,2017-11-17,2017-12-24,t,
6690124,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7996904,228,2017,D3,11,2017-12-09,2017-12-14,f,
6240206,228,2017,D3,11,2017-12-09,2017-12-14,f,
6426976,228,2017,ZZ,11,2017-08-24,2017-12-31,f,
9870677,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7808160,228,2017,Z2,30,2017-02-17,2018-12-31,f,
983352,228,2017,Z2,20,2017-02-27,2039-12-31,f,
4519403,228,2017,D1,11,2017-11-24,2017-12-24,f,
4519403,228,2017,G6,11,2017-12-25,2018-01-06,f,
1401718,228,2017,Z9,11,2017-12-04,2017-12-17,f,
8241379,228,2017,D4,11,2017-12-15,2017-12-31,f,
282073,228,2017,U1,11,2017-12-11,2018-01-21,f,
312084,228,2017,M9,11,2017-11-01,2018-01-13,f,
7226179,228,2017,D4,11,2017-12-15,2017-12-31,f,
5045321,228,2018,P0,67,2017-12-27,2018-01-14,t,
8156369,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7918111,228,2017,G6,30,2017-12-25,2018-01-06,f,
7918111,228,2017,D1,11,2017-11-24,2017-12-24,f,
3285279,228,2017,D3,11,2017-12-09,2017-12-14,f,
6018454,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7390528,228,2017,D3,15,2017-12-09,2017-12-14,f,
6712192,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7256275,228,2017,Z2,20,2017-02-27,2039-12-31,f,
3105430,228,2017,D3,11,2017-12-15,2017-12-17,f,
6066417,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8724018,228,2017,D3,11,2017-12-09,2017-12-14,t,
580674,228,2017,C7,11,2017-10-12,2017-12-31,t,
4368834,228,2018,P0,67,2017-12-27,2018-01-14,t,
4210607,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9409495,228,2017,Z2,20,2017-02-27,2039-12-31,f,
2774651,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7462201,228,2017,Z2,30,2017-02-17,2018-12-31,f,
4874380,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7614310,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6324319,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9178193,228,2017,D3,15,2017-12-09,2017-12-14,f,
4546935,228,2017,Z2,20,2017-02-27,2039-12-31,f,
2991904,228,2017,D4,11,2017-12-15,2017-12-31,f,
9740512,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6601786,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7028001,228,2017,D3,11,2017-12-09,2017-12-14,f,
7462027,228,2017,Z2,30,2017-02-17,2018-12-31,f,
8272281,228,2017,Z1,11,2017-01-10,2017-12-31,f,
182595,228,2017,W3,11,2017-12-11,2017-12-24,f,
8420675,228,2017,G6,11,2017-12-25,2018-01-06,f,
5668087,228,2017,Z2,20,2017-02-27,2039-12-31,f,
173715,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7462133,228,2017,Z2,30,2017-02-17,2018-12-31,f,
7657621,228,2017,Z2,20,2017-02-27,2039-12-31,f,
2710123,228,2017,D4,11,2017-12-15,2017-12-31,f,
4799355,228,2017,D4,11,2017-12-15,2017-12-31,f,
9603138,228,2017,D4,11,2017-12-15,2017-12-31,f,
9390359,228,2017,D3,11,2017-12-04,2017-12-14,t,
7373187,228,2016,Z5,11,2017-07-20,2017-12-31,f,
9848997,228,2017,L3,10,2017-12-01,2017-12-31,f,
7415726,228,2017,Z2,20,2017-02-27,2039-12-31,f,
379124,228,2017,W1,11,2017-10-16,2018-01-16,f,
9765423,228,2017,D3,04,2017-12-09,2017-12-14,t,
884444,228,2017,D4,11,2017-12-15,2017-12-31,f,
5048957,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8943167,228,2017,D3,11,2017-12-09,2017-12-24,f,
8943167,228,2017,G6,50,2017-12-25,2018-01-06,f,
5045314,228,2017,D3,20,2017-12-09,2017-12-14,f,
5045314,228,2018,P0,67,2017-12-27,2018-01-14,t,
5151466,228,2017,Z2,20,2017-02-27,2039-12-31,f,
387853,228,2017,M9,11,2017-11-17,2017-12-24,t,
8282396,228,2017,D3,11,2017-12-09,2017-12-14,f,
8241393,228,2017,D4,11,2017-12-15,2017-12-31,f,
9730810,228,2017,W3,15,2017-12-15,2017-12-31,f,
9730810,228,2017,D3,15,2017-12-09,2017-12-14,f,
5138108,228,2018,P0,67,2017-12-27,2018-01-14,t,
7461884,228,2017,Z2,30,2017-02-17,2018-12-31,f,
7461716,228,2017,Z2,30,2017-02-17,2018-12-31,f,
528683,228,2017,Z2,20,2017-02-27,2039-12-31,f,
325046,228,2017,Z4,30,2017-04-01,2017-12-31,f,
3373181,228,2017,ZZ,11,2017-11-22,2017-12-24,f,
3373181,228,2017,G6,50,2017-12-25,2018-01-06,f,
619770,228,2017,D4,11,2017-12-15,2017-12-31,f,
6018287,228,2017,Z2,20,2017-02-27,2039-12-31,f,
289270,228,2017,D3,25,2017-12-09,2017-12-14,f,
7983034,228,2017,Z2,30,2017-02-17,2018-12-31,f,
145767,228,2017,D4,11,2017-12-15,2017-12-31,t,
5718874,228,2017,Z2,20,2017-02-27,2039-12-31,f,
2774521,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8487043,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7462041,228,2017,Z2,30,2017-02-17,2018-12-31,f,
9793341,228,2017,ZZ,11,2017-08-24,2017-12-31,f,
291969,228,2017,D4,11,2017-12-15,2017-12-31,f,
291969,228,2018,P0,67,2017-12-27,2018-01-14,t,
7024485,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6323510,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7939338,228,2017,D3,04,2017-12-09,2017-12-14,t,
686970,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8724001,228,2017,D3,11,2017-12-09,2017-12-14,t,
3906266,228,2017,Z2,20,2017-02-27,2039-12-31,f,
616052,228,2017,D4,15,2017-12-15,2017-12-31,f,
6018324,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8553717,228,2017,D4,20,2017-12-15,2017-12-31,f,
9870516,228,2017,Z2,20,2017-02-27,2039-12-31,f,
182397,228,2017,W3,11,2017-12-11,2017-12-24,f,
6607283,228,2017,W3,11,2017-12-11,2017-12-24,f,
9209125,228,2017,D3,11,2017-12-09,2017-12-14,t,
5311501,228,2017,D4,11,2017-12-15,2017-12-31,f,
9106646,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7461815,228,2017,Z2,30,2017-02-17,2018-12-31,f,
3488434,228,2016,Z5,11,2017-07-20,2017-12-31,f,
2682017,228,2017,Z2,20,2017-02-27,2039-12-31,f,
3259805,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9870455,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9106653,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9021642,228,2017,G6,30,2017-12-25,2018-01-06,f,
7939321,228,2017,D3,04,2017-12-09,2017-12-14,t,
8772477,228,2017,D4,11,2017-12-15,2017-12-31,f,
6589312,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6221083,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8816768,228,2017,D4,04,2017-12-15,2017-12-31,t,
7400135,228,2017,D3,11,2017-12-09,2017-12-14,f,
7446294,228,2017,D3,11,2017-12-09,2017-12-14,f,
7462164,228,2017,Z2,30,2017-02-17,2018-12-31,f,
7256299,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9173549,228,2017,M8,11,2017-11-08,2017-12-24,t,
7796504,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7317808,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9410453,228,2017,Z2,11,2017-02-10,2039-12-31,f,
8772491,228,2017,D4,11,2017-12-15,2017-12-31,f,
8780090,228,2017,D4,10,2017-12-15,2017-12-31,f,
8136255,228,2017,ZZ,40,2017-03-22,2017-12-31,f,
8187028,228,2017,D3,11,2017-12-09,2017-12-14,f,
7462188,228,2017,Z2,30,2017-02-17,2018-12-31,f,
6982458,228,2017,D4,11,2017-12-15,2017-12-31,t,
9199167,228,2017,D3,10,2017-12-09,2017-12-14,f,
8851998,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7194706,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8733041,228,2017,D3,11,2017-12-09,2017-12-14,f,
8733041,228,2017,Z9,11,2017-12-15,2017-12-27,f,
7461754,228,2017,Z2,30,2017-02-17,2018-12-31,f,
9373611,228,2017,D4,11,2017-12-15,2017-12-31,f,
2991829,228,2017,D4,11,2017-12-15,2017-12-31,f,
6362366,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7358542,228,2017,Z1,50,2017-01-16,2017-12-31,f,
9870592,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8662372,228,2017,D3,15,2017-12-09,2017-12-14,f,
9410408,228,2017,Z2,11,2017-02-10,2039-12-31,f,
1380495,228,2017,Z9,11,2017-10-18,2017-12-31,f,
3216396,228,2017,G4,67,2017-09-21,2018-01-31,f,
7415634,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8605133,228,2017,D4,11,2017-12-15,2017-12-31,f,
7359532,228,2017,ZZ,11,2017-10-22,2017-12-31,f,
78614,228,2018,P0,67,2017-12-27,2018-01-14,t,
78614,228,2017,D4,11,2017-12-15,2017-12-31,t,
8378945,228,2017,D4,11,2017-12-15,2017-12-31,f,
615987,228,2017,D4,15,2017-12-15,2017-12-31,f,
5649949,228,2017,D4,10,2017-12-15,2017-12-31,f,
7983027,228,2017,Z2,30,2017-02-17,2018-12-31,f,
263409,228,2017,D4,11,2017-12-15,2017-12-31,f,
9410552,228,2017,Z2,11,2017-02-10,2039-12-31,f,
985257,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7349908,228,2017,D3,11,2017-12-09,2017-12-14,t,
7705704,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8525011,228,2017,Z1,11,2017-01-10,2017-12-31,f,
8006695,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7624906,228,2017,D4,11,2017-12-15,2017-12-31,f,
6950631,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8723875,228,2017,D3,11,2017-12-09,2017-12-14,t,
8330073,228,2017,D4,11,2017-12-15,2017-12-31,f,
8960874,228,2017,D3,11,2017-12-09,2017-12-14,f,
5718706,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6362229,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7195154,228,2017,Z2,20,2017-02-27,2039-12-31,f,
3058248,228,2017,D3,04,2017-12-09,2017-12-14,t,
3364806,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7461853,228,2017,Z2,30,2017-02-17,2018-12-31,f,
8520870,228,2017,D3,11,2017-12-09,2017-12-14,t,
9351190,228,2017,D4,11,2017-12-15,2017-12-31,f,
3137837,228,2018,P0,67,2017-12-27,2018-01-14,t,
3137837,228,2017,D3,11,2017-12-09,2017-12-14,f,
7461785,228,2017,Z2,30,2017-02-17,2018-12-31,f,
528461,228,2017,Z2,20,2017-02-27,2039-12-31,f,
5475777,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9869879,228,2017,Z2,20,2017-02-27,2039-12-31,f,
4578899,228,2017,G4,67,2017-09-21,2018-01-31,f,
4525794,228,2017,G4,67,2017-09-21,2018-01-31,f,
4435598,228,2017,D3,04,2017-12-09,2017-12-14,t,
4435598,228,2018,P0,67,2017-12-27,2018-01-14,t,
7358535,228,2017,Z1,50,2017-01-16,2017-12-31,f,
7256169,228,2017,Z2,20,2017-02-27,2039-12-31,f,
5719093,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9390274,228,2017,W3,11,2017-12-11,2017-12-24,f,
4956062,228,2017,L3,10,2017-12-01,2017-12-31,f,
982362,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7570821,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9184248,228,2017,G4,67,2017-09-21,2018-01-31,f,
8772439,228,2017,D4,11,2017-12-15,2017-12-31,f,
9849031,228,2017,L3,10,2017-12-01,2017-12-31,f,
1984297,228,2017,D4,11,2017-12-15,2017-12-31,t,
7915301,228,2016,Z5,50,2016-05-23,2025-12-31,f,
9410491,228,2017,Z2,11,2017-02-10,2039-12-31,f,
8217107,228,2018,P0,67,2017-12-27,2018-01-14,t,
8217107,228,2017,D4,11,2017-12-15,2017-12-31,t,
7849590,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8299172,228,2017,D4,97,2017-12-15,2017-12-31,t,
8796398,228,2017,D4,11,2017-12-15,2017-12-31,f,
7203538,228,2017,D3,04,2017-12-09,2017-12-14,t,
5593358,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9834204,228,2017,D3,15,2017-12-09,2017-12-14,f,
6712338,228,2017,Z2,20,2017-02-27,2039-12-31,f,
5718645,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7761854,228,2017,D4,15,2017-12-15,2017-12-31,f,
7761854,228,2017,D3,11,2017-12-09,2017-12-14,f,
5668063,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7024508,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7194515,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7339985,228,2017,D3,11,2017-12-04,2017-12-14,t,
78522,228,2018,P0,67,2017-12-27,2018-01-14,t,
78522,228,2017,D4,11,2017-12-15,2017-12-31,t,
3206212,228,2017,ZZ,11,2017-10-03,2017-12-31,f,
6328614,228,2017,ZZ,11,2017-11-22,2017-12-24,f,
6328614,228,2017,G6,50,2017-12-25,2018-01-06,f,
8087458,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7448304,228,2017,D4,11,2017-12-15,2017-12-31,f,
594930,228,2017,L3,10,2017-12-01,2017-12-31,f,
6589244,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6989679,228,2017,D4,11,2017-12-15,2017-12-31,f,
5718911,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8851950,228,2017,Z2,20,2017-02-27,2039-12-31,f,
5311518,228,2017,D4,11,2017-12-15,2017-12-31,f,
4390729,228,2017,D4,25,2017-12-15,2017-12-31,f,
9146451,228,2017,M9,11,2017-11-20,2017-12-24,f,
6622316,228,2017,D3,11,2017-12-04,2017-12-14,t,
4411080,228,2017,D4,11,2017-12-15,2017-12-31,f,
4993302,228,2017,D4,11,2017-12-15,2017-12-31,f,
7461778,228,2017,Z2,30,2017-02-17,2018-12-31,f,
8066514,228,2017,D4,11,2017-12-15,2017-12-31,t,
8066514,228,2018,P0,67,2017-12-27,2018-01-14,t,
9106592,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8796381,228,2017,D4,11,2017-12-15,2017-12-31,f,
7380802,228,2017,M9,11,2017-11-20,2017-12-24,t,
2945822,228,2017,D4,15,2017-12-15,2017-12-31,f,
8943235,228,2017,G6,50,2017-12-25,2018-01-06,f,
8943235,228,2017,D3,11,2017-12-09,2017-12-24,f,
6066158,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8421399,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6759357,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8394525,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9740536,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6952673,228,2017,Z2,20,2017-02-27,2039-12-31,f,
290108,228,2017,D3,25,2017-12-09,2017-12-14,f,
7894453,228,2018,P0,67,2017-12-27,2018-01-14,t,
5033212,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7895597,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8282341,228,2017,D3,11,2017-12-09,2017-12-14,f,
6066431,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9089000,228,2017,Z2,20,2017-02-27,2039-12-31,f,
5011838,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8875192,228,2017,D4,30,2017-12-15,2017-12-31,t,
7388259,228,2017,G4,67,2017-09-21,2018-01-31,f,
7657645,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6894683,228,2017,Z2,20,2017-02-27,2039-12-31,f,
4933018,228,2017,D3,11,2017-12-09,2017-12-14,f,
8910923,228,2017,D2,11,2017-11-30,2017-12-24,f,
8910923,228,2017,G6,30,2017-12-25,2018-01-06,f,
8463368,228,2017,D4,11,2017-12-15,2017-12-31,f,
8844259,228,2017,G4,67,2017-09-21,2018-01-31,f,
5727036,228,2017,D4,15,2017-12-15,2017-12-31,f,
6278759,228,2017,Z2,20,2017-02-27,2039-12-31,f,
3726352,228,2017,D3,04,2017-12-09,2017-12-14,t,
614430,228,2017,C8,11,2017-10-23,2017-12-31,t,
8875239,228,2017,D4,30,2017-12-15,2017-12-31,t,
5719031,228,2017,Z2,20,2017-02-27,2039-12-31,f,
5464887,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9726912,228,2018,P0,67,2017-12-27,2018-01-14,t,
9726912,228,2017,D3,04,2017-12-09,2017-12-14,t,
8851974,228,2017,Z2,20,2017-02-27,2039-12-31,f,
4530644,228,2017,G6,50,2017-12-25,2018-01-06,f,
4530644,228,2017,D4,11,2017-12-15,2017-12-24,f,
312077,228,2017,M9,11,2017-11-01,2018-01-13,t,
8996972,228,2017,D4,10,2017-12-15,2017-12-31,f,
7264485,228,2017,D3,30,2017-12-09,2017-12-14,f,
578381,228,2017,D3,15,2017-12-09,2017-12-14,f,
7415511,228,2017,Z2,20,2017-02-27,2039-12-31,f,
6066264,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7109816,228,2017,D4,11,2017-12-15,2017-12-31,f,
6561455,228,2017,Z2,11,2017-02-27,2039-12-31,f,
3053922,228,2017,D3,11,2017-12-09,2017-12-14,f,
7462065,228,2017,Z2,30,2017-02-17,2018-12-31,f,
7849552,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8487579,228,2017,D4,11,2017-12-15,2017-12-31,f,
9848959,228,2017,L3,10,2017-12-01,2017-12-31,f,
6578866,228,2017,D3,11,2017-12-09,2017-12-14,t,
5718621,228,2017,Z2,20,2017-02-27,2039-12-31,f,
9753338,228,2017,D4,11,2017-12-15,2017-12-31,t,
4460163,228,2017,D3,11,2017-12-09,2017-12-14,f,
5354287,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7415498,228,2017,Z2,20,2017-02-27,2039-12-31,f,
8596356,228,2017,D4,11,2017-12-15,2017-12-31,f,
5668179,228,2017,Z2,20,2017-02-27,2039-12-31,f,
5464955,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7358511,228,2017,Z1,50,2017-01-16,2017-12-31,f,
7370315,228,2017,D4,11,2017-12-15,2017-12-31,f,
312206,228,2017,M9,11,2017-11-01,2018-01-13,f,
7983058,228,2017,Z2,30,2017-02-17,2018-12-31,f,
7339862,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7469293,228,2017,D4,11,2017-12-15,2017-12-31,t,
7469293,228,2018,P0,67,2017-12-27,2018-01-14,t,
7470657,228,2017,Z7,50,2017-06-27,2018-06-30,f,
7219799,228,2017,L3,11,2017-12-15,2017-12-31,f,
9214068,228,2017,D4,11,2017-12-15,2017-12-31,f,
6788265,228,2017,D3,10,2017-12-09,2017-12-14,f,
9169368,228,2017,D4,11,2017-12-15,2017-12-31,t,
5476057,228,2017,Z2,20,2017-02-27,2039-12-31,f,
7461907,228,2017,Z2,30,2017-02-17,2018-12-31,f,
6352831,228,2017,G4,67,2017-09-21,2018-01-31,f,
8136293,228,2017,ZZ,40,2017-03-22,2017-12-31,f,
1401442,228,2017,Z9,11,2017-12-04,2017-12-17,f,
6696034,228,2017,D4,11,2017-12-15,2017-12-31,t,E
